review_scope,rank_reference,cnpj_fundo,nome_fidc,pl_max,competencia_pl_max,competencias_observadas,tipo_anbima_oficial,foco_anbima_oficial,document_id,document_reference_date,document_url,local_path,documentos_lidos,paginas_lidas,pagina_clausula,cedent_originator_explicit,evidence_summary,tipo_anbima_sugerido,foco_anbima_sugerido,tabela_ii_sugerida_documental,taxonomia_funcional_n1_sugerida,taxonomia_funcional_n2_sugerida,decision_status,confianca_documental,justificativa_curta,family_scores,perimeter_proposal,is_fic_fidc_suggested,manual_validation_reason,reading_method,source_limitations
outros_expansao_documental,Outros — PL máximo em 2024-12,57719370000109,RSG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,2144596528.80,2024-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,1098228,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=57719370000109,data/raw/industry_outros_reclassification/57719370000109/1098228_regulamento.pdf,regulamento 1098228,32,"regulamento 1098228 p. 18, regulamento 1098228 p. 16, regulamento 1098228 p. 18",,"regulamento 1098228 p. 18 [crédito corporativo / mercado de capitais]:  DO FUNDO. PARAGRAFO UNICO OS DIREITOS CREDITORIOS SERAO INDIVIDUALMENTE REPRESENTADOS POR TITULOS DE CREDITO, COMO DUPLICATAS FISICAS OU ESCRITURAIS, CHEQUES, NOTAS PROMISSORIAS, DEBENTURES, CERTIFICADOS DE RECEBIVEIS, CEDULAS OU NOTAS DE CREDITO (HIPOTECARIA, RURAL, INDUSTRIAL, A EXPORTACAO, COMERCIAL, IMOBILIARIO OU BANCARIO), NOTAS COMERCIAIS, POR CONTRATOS DE COMPRA E VENDA, CONTRATOS DE PRESTACAO DE SERVICOS, CONTRATOS DE LOCACAO, POR FATURA OU NOTA FISCAL, POR AGENDA DE CARTAO DE CREDITO OU NSU (NU | regulamento 1098228 p. 16 [receitas e dívidas do poder público]:  ATIVOS; (O) NO CASO DE CLASSE FECHADA, SE FOR O CASO, AS DESPESAS INERENTES A: I) DISTRIBUICAO PRIMARIA DE COTAS; E II) ADMISSAO DAS COTAS A NEGOCIACAO EM MERCADO ORGANIZADO; (P) ROYALTIES DEVIDOS PELO LICENCIAMENTO DE INDICES DE REFERENCIA, DESDE QUE COBRADOS DE ACORDO COM CONTRATO ESTABELECIDO ENTRE O ADMINISTRADOR E A INSTITUICAO QUE DETEM OS DIREITOS SOBRE O INDICE; (Q) TAXAS DE ADMINISTRACAO E DE GESTAO; (R) MONTANTES DEVIDOS A FUNDOS INVESTIDORES NA HIPOTESE DE ACORDO DE REMUNERACAO COM BASE NA TA | regulamento 1098228 p. 18 [recebíveis comerciais / multissetorial]: NTATIVOS DOS DIREITOS CREDITORIOS PELA CONSULTORIA ESPECIALIZADA DO FUNDO. PARAGRAFO UNICO OS DIREITOS CREDITORIOS SERAO INDIVIDUALMENTE REPRESENTADOS POR TITULOS DE CREDITO, COMO DUPLICATAS FISICAS OU ESCRITURAIS, CHEQUES, NOTAS PROMISSORIAS, DEBENTURES, CERTIFICADOS DE RECEBIVEIS, CEDULAS OU NOTAS DE CREDITO (HIPOTECARIA, RURAL, INDUSTRIAL, A EXPORTACAO, COMERCIAL, IMOBILIARIO OU BANCARIO), NOTAS COMERCIAIS, POR CONTRATOS DE COMPRA E VENDA, CONTRATOS DE PRESTACAO DE SERVICOS, CONTRATOS DE LOCACAO, POR F || CEDENTE/ORIGINADOR: regulamento 1098228 p. 20: CEDENTE E SEUS COLATERAIS, POR TODOS OS MEIOS DISPONIVEIS NA LEGISLACAO BRASILEIRA",Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,aprovado,media,O mandato enumera 4 famílias de direitos creditórios sem predominância de um único tipo ANBIMA; a classificação multicarteira Outros é a leitura correta.,crédito corporativo / mercado de capitais=10.0; receitas e dívidas do poder público=6.5; recebíveis comerciais / multissetorial=5.0; banco emissor / cartão de crédito=4.0; precatórios e requisitórios contra entes públicos=1.2,,False,,leitura_pagina_a_pagina_regulamento,Mandato multicarteira sem predominância mensurável no documento.
outros_expansao_documental,Outros — PL máximo em 2025-12,42449510000190,MONTENEGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1987886464.27,2025-12,"2026-06, 2025-12",Outros,Multicarteira Outros,1100659,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=42449510000190,data/raw/industry_outros_reclassification/42449510000190/1100659_regulamento.pdf,regulamento 1100659,61,regulamento 1100659 p. 19,,"regulamento 1100659 p. 19 [precatórios e requisitórios contra entes públicos]: CONSIDERANDO, NO MINIMO, PAGAMENTOS, PRE-PAGAMENTOS E INADIMPLENCIA. (X) NA GESTAO DE CLASSES DESTINADAS AO PUBLICO EM GERAL OU A INVESTIDORES QUALIFICADOS QUE APLICAM RECURSOS EM PRECATORIOS FEDERAIS: A. SE CERTIFICAR ACERCA DA INEXISTENCIA DE IMPUGNACOES, PODENDO CONTRATAR SERVICOS DE ADVOCACIA EM NOME DO FUNDO E AS EXPENSAS DA CLASSE, PARA ATUAR NA DEFESA DOS INTERESSES REFERENTES AOS PRECATORIOS, INCLUINDO REPRESENTACAO JUDICIAL E MONITORAMENTO DE TAIS DIREITOS CREDITORIOS; E B. PREVIAMENTE A CADA AQUI || CEDENTE/ORIGINADOR: regulamento 1100659 p. 36: CEDENTE SERA RESPONSAVEL POR DAR CIENCIA AS RESPECTIVAS DEVEDORAS ACERCA DA CESSAO DOS DIREITOS DE CREDITO AO FUNDO, NOS TERMOS DO ARTIGO 290 DO CODIGO CIVIL, FICANDO O GESTOR RESPONSAVEL POR V",Outros,Poder Público,Ações judiciais,Judicial/Precatórios/NPL,Precatórios/direitos judiciais,aprovado,alta,"A família precatórios e requisitórios contra entes públicos domina a definição do lastro (escore 28.2 contra 0.0 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",precatórios e requisitórios contra entes públicos=28.2,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2026-06,26722650000134,VERDECARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,1610706096.38,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,899881,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=26722650000134,data/raw/industry_outros_reclassification/26722650000134/899881_regulamento.pdf,regulamento 899881,104,regulamento 899881 p. 2,,"regulamento 899881 p. 2 [créditos inadimplidos / NPL]: – IPCA ....................89 COMPLEMENTO III - MODELO DE SUPLEMENTO DE COTAS SUBCLASSE SUBORDINADA ..................93 COMPLEMENTO IV - PROCEDIMENTOS DE COBRANCA DOS DIREITOS DE CREDITO INADIMPLIDOS ............................................................................................................................................................................93 COMPLEMENTO V - DIRETRIZES RELATIVAS AOS PROCESSOS DE ORIGINACAO, POLITICAS DE CONCESSAO DE CREDITO E ACOMPANHAMENTO DOS DIREITOS DE CREDITO ... || CEDENTE/ORIGINADOR: regulamento 899881 p. 22: CEDENTE VERDE REPRESENTATIVOS DE CADA TRANSACAO REALIZADA POR UM DEVEDOR COM O VERDECARD, OS QUAIS CONTEM, ENTRE OUTRAS, AS SEGUINTES INFORMACOES: (A) CPF OU CNPJ DO DEVEDOR; (B) CODIGO DE AUTORIZACAO DA TRANSACAO; (C) COD",Outros,Recuperação,N/D,Judicial/Precatórios/NPL,Não padronizado/NPL,aprovado,alta,"A família créditos inadimplidos / NPL domina a definição do lastro (escore 97.9 contra 18.6 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",créditos inadimplidos / NPL=97.9; adquirência / arranjos de pagamento=18.6; direitos judiciais privados=5.0,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2025-12,29242769000106,COBUCCIO MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA FECHADA,1602492755.73,2025-12,"2026-06, 2025-12, 2024-12",Outros,Multicarteira Outros,909589,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=29242769000106,data/raw/industry_outros_reclassification/29242769000106/909589_regulamento.pdf,regulamento 909589,55,"regulamento 909589 p. 44, regulamento 909589 p. 24, regulamento 909589 p. 13",,"regulamento 909589 p. 44 [crédito consignado]: PJ NO 32.526.025/0001-10 COBUCCIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE CLASSE UNICA FECHADA DE ESPONSABILIDADE LIMITADA CNPJ NO 54.582.555/0001-18 COBUCCIO EMPRESTIMOS INSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE CLASSE UNICA FECHADA CNPJ NO 53.032.513/0001-40 COBUCCIO EMPRESTIMOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS 7.2. ADICIONALMENTE, CARACTERIZAM-SE COMO PASSIVEIS DE CESSAO AO FUNDO (A) DIREITOS CREDITORIOS QUE ATENDAM AOS CRITERIOS DE ELEGIBILIDADE E (B) TODOS E QU | regulamento 909589 p. 24 [receitas e dívidas do poder público]: SPESAS COM FECHAMENTO DE CAMBIO, VINCULADAS AS OPERACOES DA CARTEIRA DE ATIVOS; (N) DISTRIBUICAO PRIMARIA DAS COTAS; (O) ADMISSAO DAS COTAS A NEGOCIACAO EM MERCADO ORGANIZADO; (P) ROYALTIES DEVIDOS PELO LICENCIAMENTO DE INDICES DE REFERENCIA, DESDE QUE COBRADOS DE ACORDO COM CONTRATO ESTABELECIDO ENTRE A ADMINISTRADORA E A INSTITUICAO QUE DETEM OS DIREITOS SOBRE O RESPECTIVO INDICE; | regulamento 909589 p. 13 [precatórios e requisitórios contra entes públicos]: MAR, IMEDIATAMENTE, VIA COMUNICADO AO MERCADO OU FATO RELEVANTE, A DEPENDER DA RELEVANCIA, SOBRE QUAISQUER EVENTOS DE REAVALIACAO DO ATIVO NO QUE SE REFERE A CLASSE QUE ADQUIRA OS PRECATORIOS FEDERAIS PREVISTOS NO ART. 2O, PARAGRAFO UNICO, INCISO II, DO ANEXO NORMATIVO II DA RES. CVM 175.",Outros,Multicarteira Outros,N/D,Multissetorial / Outros,Multicarteira outros,em_revisao,baixa,"O documento foi lido integralmente, mas nenhuma família de direitos creditórios atingiu evidência suficiente na definição do lastro, na política de investimento ou nos critérios de elegibilidade.",crédito consignado=3.0; receitas e dívidas do poder público=2.0; precatórios e requisitórios contra entes públicos=1.2,,False,"Confirmar o lastro predominante com prospecto, suplemento ou anexo descritivo antes de reclassificar.",leitura_pagina_a_pagina_regulamento,O regulamento não individualiza o lastro em cláusula decisiva.
outros_expansao_documental,Outros — PL máximo em 2023-12,35880835000168,FUNDO DE GESTÃO E RECUPERAÇÃO - FIDC - RESPONSABILIDADE LIMITADA,1596690163.51,2023-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Recuperação,699958,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=35880835000168,data/raw/industry_outros_reclassification/35880835000168/699958_regulamento.pdf,regulamento 699958,79,regulamento 699958 p. 17,,"regulamento 699958 p. 17 [precatórios e requisitórios contra entes públicos]:  (II) QUALQUER MODALIDADE DE CONDOMINIO; E (III) QUALQUER UNIVERSALIDADE DE DIREITOS; “PRAZO DO FUNDO”: TEM O SIGNIFICADO QUE LHE E ATRIBUIDO NO ARTIGO 1.2 DO ANEXO DESCRITIVO A; “PRECATORIOS”: REQUISICOES DE PAGAMENTO DERIVADOS DE CONDENACOES JUDICIAIS TRANSITADAS EM JULGADO CONSTITUIDAS EM FACE DE ORGAOS E ENTIDADES || CEDENTE/ORIGINADOR: regulamento 699958 p. 8: CEDENTES”: PESSOA JURIDICA, IDENTIFICADA PELO SEU NUMERO DE INSCRICAO NO CNPJ, OU PESSOA NATURAL, IDENTIFICADA PELO SEU NUMERO DE INSCRIC",Outros,Poder Público,Ações judiciais,Judicial/Precatórios/NPL,Precatórios/direitos judiciais,aprovado,alta,"A família precatórios e requisitórios contra entes públicos domina a definição do lastro (escore 53.7 contra 8.5 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",precatórios e requisitórios contra entes públicos=53.7; agronegócio=8.5; banco emissor / cartão de crédito=5.0; CCB e capital de giro=3.0; crédito pessoal / consumo=2.5,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2025-12,13072143000150,VERMILLION FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR,1585327676.00,2025-12,2025-12,N/D,N/D,563961,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=13072143000150,data/raw/industry_outros_reclassification/13072143000150/563961_regulamento.pdf,regulamento 563961,36,"regulamento 563961 p. 24, regulamento 563961 p. 10",,"regulamento 563961 p. 24 [crédito corporativo / mercado de capitais]: DESDE QUE REGISTRADOS NA COMISSAO DE VALORES MOBILIARIOS E OBJETO DE OFERTA PUBLICA DE ACORDO COM A REGULAMENTACAO APLICAVEL, INCLUINDO, MAS NAO SE LIMITANDO, NOTAS PROMISSORIAS E DEBENTURES 0% IV. ACOES ADMITIDAS A NEGOCIACAO EM BOLSA DE VALORES OU ENTIDADE DE BALCAO ORGANIZADO; BONUS OU RECIBOS DE SUBSCRICAO E CERTIFICADOS DE DEPOSITOS DE ACOES ADMITIDOS A NEGOCIACAO EM BOLSA DE VALORES OU ENTIDADE DE BALCAO ORGANIZADO; OU BRAZILIAN DEPOSITARY RECEIPTS , CLASSIFICADOS COMO NIVEL II E III 0% 100% (B) LIM | regulamento 563961 p. 10 [receitas e dívidas do poder público]:  DESPESAS COM FECHAMENTO DE CAMBIO, VINCULADAS AS OPERACOES DA CARTEIRA DE ATIVOS; N) DISTRIBUICAO PRIMARIA DAS COTAS; O) ADMISSAO DAS COTAS A NEGOCIACAO EM MERCADO ORGANIZADO; P) ROYALTIES DEVIDOS PELO LICENCIAMENTO DE INDICES DE REFERENCIA, DESDE QUE COBRA- DOS DE ACORDO COM CONTRATO ESTABELECIDO ENTRE A ADMINISTRADORA E A INSTI- TUICAO QUE DETEM OS DIREITOS SOBRE O RESPECTIVO INDICE; Q) MONTANTES DEVIDOS A FUNDOS INVESTIDORES NA HIPOTESE DE ACORDO DE REMUNERACAO COM BASE NA TAXA DE ADMINISTRACAO, TAXA",,,,,,rejeitado,media,A hipótese de reclassificação de FIDC é incorreta para este CNPJ: o documento descreve um fundo de investimento financeiro.,crédito corporativo / mercado de capitais=2.5; receitas e dívidas do poder público=0.7,O documento declara fundo de investimento financeiro sem direitos creditórios; validar o enquadramento no cadastro CVM antes de retirar o CNPJ do ranking de FIDC.,False,O documento declara fundo de investimento financeiro sem direitos creditórios; validar o enquadramento no cadastro CVM antes de retirar o CNPJ do ranking de FIDC.,leitura_pagina_a_pagina_regulamento,O documento declara fundo de investimento financeiro sem direitos creditórios; validar o enquadramento no cadastro CVM antes de retirar o CNPJ do ranking de FIDC.
outros_expansao_documental,Outros — PL máximo em 2024-12,46450551000158,D365 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1584469621.08,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,882449,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=46450551000158,data/raw/industry_outros_reclassification/46450551000158/882449_regulamento.pdf,regulamento 882449,63,"regulamento 882449 p. 57, regulamento 882449 p. 57",,"regulamento 882449 p. 57 [crédito imobiliário]: DA LEI 14.195/21, NOTAS PROMISSORIAS QUE OBSERVEM A REGULAMENTACAO DA CVM, CONFORME APLICAVEL; CEDULAS DE CREDITO BANCARIO, CERTIFICADOS DE CEDULAS DE CREDITO BANCARIO, CEDULAS DE CREDITO IMOBILIARIO E LETRAS DE CREDITO IMOBILIARIO NOS TERMOS DA LEI 10.931/04; NOTAS DE CREDITO A EXPORTACAO NOS TERMOS DA LEI 6.313/75; CERTIFICADOS DE RECEBIVEIS IMOBILIARIOS NOS TERMOS DA LEI 9.514/97; CEDULAS DE PRODUTO RURAL – FINANCEIRAS, NOS TERMOS DA LEI 8.929/94, CERTIFICADOS DE RECEBIVEIS DO AGRONEGOCIO, NOS TERMOS DA LEI 11. | regulamento 882449 p. 57 [agronegócio]: S DE CREDITO IMOBILIARIO NOS TERMOS DA LEI 10.931/04; NOTAS DE CREDITO A EXPORTACAO NOS TERMOS DA LEI 6.313/75; CERTIFICADOS DE RECEBIVEIS IMOBILIARIOS NOS TERMOS DA LEI 9.514/97; CEDULAS DE PRODUTO RURAL – FINANCEIRAS, NOS TERMOS DA LEI 8.929/94, CERTIFICADOS DE RECEBIVEIS DO AGRONEGOCIO, NOS TERMOS DA LEI 11.076/04, CERTIFICADOS DE RECEBIVEIS, NOS TERMOS DA MEDIDA PROVISORIA 1.103/22, BEM COMO INSTRUMENTOS CONTRATUAIS REFERENTES A DIREITOS DE CREDITO ADMITIDOS PELA RESOLUCAO CVM 175; ASSIM COMO, SEMPRE QUE APLICAVEL, || CEDENTE/ORIGINADOR: regulamento 882449 p. 49: CEDENTE E DO CESSIONARIO",Financeiro,Crédito Imobiliário,Imobiliário,Imobiliário,Imobiliário,aprovado,media,"A família crédito imobiliário domina a definição do lastro (escore 18.0 contra 11.0 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",crédito imobiliário=18.0; agronegócio=11.0; energia e infraestrutura=6.0,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2024-12,09115244000194,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRATEX PRECATÓRIO II - RESPONSABILIDADE LIMITADA,1562340205.01,2024-12,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Poder Público,792735,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=09115244000194,data/raw/industry_outros_reclassification/09115244000194/792735_regulamento.pdf,regulamento 792735,56,regulamento 792735 p. 3,,"regulamento 792735 p. 3 [precatórios e requisitórios contra entes públicos]: A EXECUCAO DE OBRAS RODOVIARIAS NO ESTADO DE SAO PAULO, ACRESCIDOS DE CORRECAO MONETARIA, JUROS E PERDAS E DANOS, QUE ATUALMENTE ENCONTRA -SE EM FASE DE EXECUCAO PARA PAGAMENTO DO PRECATORIO. ACAO RESCISORIA ACAO RESCISORIA PROPOSTA PELA PROCURADORIA GERAL DO ESTADO DE SAO PAULO CONTRA A CEDENTE EM 13 DE SETEMBRO DE 2004, PROCESSO NO 385.447.5/7-00, EM CURSO PERANTE O 3O GRUPO DE DIREITO PUBLICO DO TRIBUNAL DE JUSTICA DO ESTADO DE SAO PAULO. ADCT SIGNIFICA O ATO DAS DISPOSICOES CONSTITUCIONAIS TRANSITORIA || CEDENTE/ORIGINADOR: regulamento 792735 p. 4: CEDENTE E O FUNDO PCG-BRASIL DEVIDAMENTE REGISTRADO JUNTO AO 7O CARTORIO DE REGISTRO DE TITULOS E DOCUMENTOS DE SAO PAULO EM 21 DE SETEMBRO DE 2007, SOB NO 1634486, CONFORME CONSTANTE DO ANE",Outros,Poder Público,Ações judiciais,Judicial/Precatórios/NPL,Precatórios/direitos judiciais,aprovado,alta,"A família precatórios e requisitórios contra entes públicos domina a definição do lastro (escore 241.0 contra 0.0 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",precatórios e requisitórios contra entes públicos=241.0,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2026-06,58893662000118,JIVE BOSSANOVA90 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,1554710409.76,2026-06,"2026-06, 2025-12",Outros,Multicarteira Outros,1044435,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=58893662000118,data/raw/industry_outros_reclassification/58893662000118/1044435_regulamento.pdf,regulamento 1044435,68,regulamento 1044435 p. 11,,"regulamento 1044435 p. 11 [precatórios e requisitórios contra entes públicos]: O JUDICIAL DA CLASSE E O MONITORAMENTO DOS DIREITOS CREDITORIOS; E (2) PREVIAMENTE A AQUISICAO DE CADA DIREITO CREDITORIO, POSSUIR O OFICIO REQUISITORIO E A CERTIDAO DE REMESSA DO PRECATORIO AO TRIBUNAL REGIONAL FE DERAL COMPETENTE, OU O || CEDENTE/ORIGINADOR: regulamento 1044435 p. 39: CEDENTE SERA RESPONSAVEL PELA EXISTENCIA DOS DIREITOS CREDITORIOS CEDIDOS, NOS TERMOS DO ARTIGO 295 DO CODIGO CIVIL BRASILEIRO",Outros,Poder Público,Ações judiciais,Judicial/Precatórios/NPL,Precatórios/direitos judiciais,aprovado,alta,"A família precatórios e requisitórios contra entes públicos domina a definição do lastro (escore 95.1 contra 0.0 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",precatórios e requisitórios contra entes públicos=95.1,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2024-12,42736995000101,ITAÚ DIFERENCIADO FUNDO DE INVESTIMENTO FINANCEIRO RENDA FIXA CRÉDITO PRIVADO RESP LIMITADA,1534062331.07,2024-12,"2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,1090136,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=42736995000101,data/raw/industry_outros_reclassification/42736995000101/1090136_regulamento.pdf,regulamento 1090136,69,"regulamento 1090136 p. 23, regulamento 1090136 p. 23",,"regulamento 1090136 p. 23 [agronegócio]:  LIQUIDACAO E CUSTODIA RECONHECIDO PELO BACEN OU AUTORIZADO PELA CVM DE FORMA QUE A LIQUIDACAO FINANCEIRA DE SUA AQUISICAO POSSA SER REALIZADA EM UM DE TAIS SISTEMAS DE REGISTRO*; CDCA (I) OS DIREITOS CREDITORIOS ESTEJAM REGISTRADO/DEPOSITADOS* PARA NEGOCIACAO NA B3 OU OUTRO SISTEMA DE REGISTRO, LIQUIDACAO E CUSTODIA RECONHECIDO PELO BACEN OU AUTORIZADO PELA CVM DE FORMA QUE A LIQUIDACAO FINANCEIRA DE SUA AQUISICAO POSSA SER REALIZADA EM UM DE TAIS SISTEMAS DE REGISTRO*; (II) QUE A CDCA ESTEJA SOB A | regulamento 1090136 p. 23 [CCB e capital de giro]:  LIQUIDACAO E CUSTODIA RECONHECIDO PELO BACEN OU AUTORIZADO PELA CVM DE FORMA QUE A LIQUIDACAO FINANCEIRA DE SUA AQUISICAO POSSA SER REALIZADA EM UM DE TAIS SISTEMAS DE REGISTRO*; CCB (I) OS DIREITOS CREDITORIOS ESTEJAM REGISTRADO/DEPOSITADOS* PARA NEGOCIACAO NA B3 OU OUTRO SISTEMA DE REGISTRO, LIQUIDACAO E CUSTODIA RECONHECIDO PELO BACEN OU AUTORIZADO PELA CVM DE FORMA QUE A LIQUIDACAO FINANCEIRA DE SUA AQUISICAO POSSA SER REALIZADA EM UM DE TAIS SISTEMAS DE REGISTRO*; CDCA (I) OS DIREITOS CREDITO || CEDENTE/ORIGINADOR: regulamento 1090136 p. 20: CEDENTE E ESTARAO DISCRIMINADOS NO RESPECTI VO DOCUMENTO DE CESSAO DE DIREITOS CREDITORIOS, QUANDO DA AQUISICAO DOS DIREITOS CREDITORIOS PELO FUNDO","Agro, Indústria e Comércio",Agronegócio,Agronegócio,Agro,Agro,aprovado,media,"A família agronegócio domina a definição do lastro (escore 29.0 contra 17.0 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",agronegócio=29.0; CCB e capital de giro=17.0; crédito imobiliário=3.0; direitos judiciais privados=2.5,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
outros_expansao_documental,Outros — PL máximo em 2026-06,39669950000149,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SOMACRED BACH - RESPONSABILIDADE LIMITADA,1461275229.61,2026-06,"2026-06, 2025-12, 2024-12, 2023-12",Outros,Multicarteira Outros,1238679,,https://fnet.bmfbovespa.com.br/fnet/publico/abrirGerenciadorDocumentosCVM?cnpjFundo=39669950000149,data/raw/industry_outros_reclassification/39669950000149/1238679_regulamento.pdf,regulamento 1238679,209,regulamento 1238679 p. 37,,"regulamento 1238679 p. 37 [crédito consignado]: PAGINA 46 DE 209 DE ATUACAO “CREDITO CONSIGNADO”. PARAGRAFO NONO O PRESENTE ANEXO DESCRITIVO CONSTITUI PARTE INTEGRANTE DO REGULAMENTO, BEM COMO SERA POR ELE SERA REGIDO, DEVENDO PREVALECER AS DISPOSICOES DO ANEXO DESCRITIVO EM CASO DE QUALQUER CONFLITO OU CONTROVERSIA EM RELACAO AS DISPOSICOES DA PARTE GERAL DO REGULAMENTO. ARTIGO 2O OS TERMOS E EXPRESSOES INICIAD || CEDENTE/ORIGINADOR: regulamento 1238679 p. 9: CEDENTE E SUAS RESPECTIVAS PARTES RELACIONADAS, TAL COMO DEFINIDO PELAS REGRAS CONTABEIS QUE TRATAM DESTE ASSUNTO, EXCETO CONFORME PREVISAO DOS §§ 3O E 4O DO ARTIGO 32 DO ANEXO NORMATIVO II ",Financeiro,Crédito Consignado,Financeiro,Crédito PF,Consignado/INSS,aprovado,alta,"A família crédito consignado domina a definição do lastro (escore 81.1 contra 20.4 da família seguinte), com as ocorrências concentradas em definições, política de investimento e critérios de elegibilidade.",crédito consignado=81.1; créditos inadimplidos / NPL=20.4; FGTS / saque-aniversário=7.0; precatórios e requisitórios contra entes públicos=1.2,,False,,leitura_pagina_a_pagina_regulamento,A conclusão descreve o mandato permitido pelo regulamento; a materialidade efetiva depende da carteira da competência.
